Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
machine_collectors_loggers,cortexos,6,F:\DESKTOP PYTHON 6_17_25\CHRM-main\Cortex Hardware Resource Manager (CHRM)\tests\test_gpu_failover.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\342ea27b5051__test_gpu_failover.py,test_gpu_failover.py,306,2025-06-16T17:03:22,monitor,gpu,,,,True
machine_collectors_loggers,cortexos,6,F:\DESKTOP PYTHON 6_17_25\cortexos_kaggle_bfrb_project (2)\Starlink project 1hour build\src\reporting_layer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\3e3fb7fd6c7a__reporting_layer.py,reporting_layer.py,5649,2025-05-31T11:10:04,event,packet,,,,False
machine_collectors_loggers,cortexos,6,F:\DESKTOP PYTHON 6_17_25\cortexos_kaggle_bfrb_project (2)\Starlink project 1hour build\src\resonance_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\8270a9d4503f__resonance_engine.py,resonance_engine.py,2031,2025-05-31T10:11:50,event,process,,,,False
machine_collectors_loggers,cortexos,6,F:\DESKTOP PYTHON 6_17_25\cortexos_kaggle_bfrb_project\src\reporting_layer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\f297f3b25b38__reporting_layer.py,reporting_layer.py,5649,2025-05-31T11:10:04,event,packet,,,,False
machine_collectors_loggers,cortexos,6,F:\DESKTOP PYTHON 6_17_25\cortexos_kaggle_bfrb_project\src\resonance_engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\10907ca9a773__resonance_engine.py,resonance_engine.py,2031,2025-05-31T10:11:50,event,process,,,,False
machine_collectors_loggers,cortexos,6,F:\From removable drive\CORTEXOS_6_1_2025 full code\control\cortexos_supervisor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\909789f23d8b__cortexos_supervisor.py,cortexos_supervisor.py,3417,2025-06-01T09:27:50,monitor,memory,,,,True
machine_collectors_loggers,cortexos,6,F:\From removable drive\Desktop\Symbolis Mainport\CortexBERT\Mongodb Chat Memory.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\77ce73de7ac8__Mongodb Chat Memory.py,Mongodb Chat Memory.py,2828,2025-02-22T09:47:58,log,memory,,,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\AI SYMBOLIS WORK\scripts\Cortex Evolved Lexicon Builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\2d85f7ca4c27__Cortex Evolved Lexicon Builder.py,Cortex Evolved Lexicon Builder.py,3288,2025-02-19T21:30:28,,process,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\CORTEXOS_6_1_2025 full code\kernel\Cortexos V33 Validator.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\f444a5f97ea9__Cortexos V33 Validator.py,Cortexos V33 Validator.py,2059,2025-06-02T20:49:54,,win32,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\CORTEXOS_6_1_2025 full code\kernel\V29 3  Direct Sector Reader Prototype.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\6fccfd825985__V29 3  Direct Sector Reader Prototype.py,V29 3  Direct Sector Reader Prototype.py,2269,2025-06-02T19:12:22,,ctypes,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\CORTEXOS_6_1_2025 full code\kernel\V35 Neurogrid Integrity.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\63afac49ac5c__V35 Neurogrid Integrity.py,V35 Neurogrid Integrity.py,2200,2025-06-02T21:06:22,,win32,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\CORTEXOS_6_1_2025 full code\kernel\V35.2 Neurogrid Integrity Kernel.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\34541ced757a__V35.2 Neurogrid Integrity Kernel.py,V35.2 Neurogrid Integrity Kernel.py,1347,2025-06-02T21:08:58,,win32,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\cortexos_organized\kernel\Cortexos V33 Validator.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\687d0578d1d2__Cortexos V33 Validator.py,Cortexos V33 Validator.py,2059,2025-06-02T20:49:54,,win32,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\cortexos_organized\kernel\V29 3  Direct Sector Reader Prototype.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\ee607df649b8__V29 3  Direct Sector Reader Prototype.py,V29 3  Direct Sector Reader Prototype.py,2269,2025-06-02T19:12:22,,ctypes,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\cortexos_organized\kernel\V35 Neurogrid Integrity.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\79276ee9138c__V35 Neurogrid Integrity.py,V35 Neurogrid Integrity.py,2200,2025-06-02T21:06:22,,win32,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\cortexos_organized\kernel\V35.2 Neurogrid Integrity Kernel.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\d3b696a2a4e0__V35.2 Neurogrid Integrity Kernel.py,V35.2 Neurogrid Integrity Kernel.py,1347,2025-06-02T21:08:58,,win32,,open(,,True
machine_collectors_loggers,cortexos,5,F:\From removable drive\Desktop\Symbolis Mainport\AI SYMBOLIS WORK\scripts\Cortex Evolved Lexicon Builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\cortexos\716b79565e6c__Cortex Evolved Lexicon Builder.py,Cortex Evolved Lexicon Builder.py,3288,2025-02-19T21:30:28,,process,,open(,,True
machine_collectors_loggers,forest_ai,36,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\tools\enrich_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\7d6968351aed__enrich_lexicon.py,enrich_lexicon.py,22485,2025-10-07T06:09:06,history;log;logger;logging;stream,input;process;subprocess,,.log;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,36,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\tools\enrich_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\3cc218dfd11e__enrich_lexicon.py,enrich_lexicon.py,22485,2025-10-07T06:09:06,history;log;logger;logging;stream,input;process;subprocess,,.log;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,36,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\tools\enrich_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\0183468bdd3a__enrich_lexicon.py,enrich_lexicon.py,22485,2025-10-07T06:09:06,history;log;logger;logging;stream,input;process;subprocess,,.log;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,36,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\tools\enrich_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\4a89ff325e4c__enrich_lexicon.py,enrich_lexicon.py,22485,2025-10-07T06:09:06,history;log;logger;logging;stream,input;process;subprocess,,.log;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,36,F:\New folder\FOREST_AI_PRODUCTION\tools\enrich_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\b54a331b8d3b__enrich_lexicon.py,enrich_lexicon.py,22485,2025-10-07T06:09:06,history;log;logger;logging;stream,input;process;subprocess,,.log;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,24,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\core\logger.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\1bf49d4d3eb6__logger.py,logger.py,1033,2025-10-07T19:41:12,event;log;logger;logging;monitor,system,,.jsonl;logging.;open(,,False
machine_collectors_loggers,forest_ai,24,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\jobs.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\c37f6c4fe768__jobs.py,jobs.py,1358,2025-10-07T19:41:12,history;log;logger;logging;monitor,system,,.jsonl;logging.;open(,,False
machine_collectors_loggers,forest_ai,24,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\jobs.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\146a82926a29__jobs.py,jobs.py,1358,2025-10-11T06:37:32,history;log;logger;logging;monitor,system,,.jsonl;logging.;open(,,False
machine_collectors_loggers,forest_ai,24,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\log.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\83337508d47a__log.py,log.py,1033,2025-10-11T06:37:32,event;log;logger;logging;monitor,system,,.jsonl;logging.;open(,,False
machine_collectors_loggers,forest_ai,23,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\bridges\forest_gpu.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\a6bafa909871__forest_gpu.py,forest_gpu.py,6767,2025-10-05T19:18:26,log;logger;logging,cpu;gpu;process;subprocess,,logging.,,False
machine_collectors_loggers,forest_ai,23,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\bridges\forest_gpu.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\c3d267fc98bd__forest_gpu.py,forest_gpu.py,6767,2025-10-05T19:18:26,log;logger;logging,cpu;gpu;process;subprocess,,logging.,,False
machine_collectors_loggers,forest_ai,23,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\bridges\forest_gpu.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\112109a0efe1__forest_gpu.py,forest_gpu.py,6767,2025-10-05T19:18:26,log;logger;logging,cpu;gpu;process;subprocess,,logging.,,False
machine_collectors_loggers,forest_ai,23,F:\FOREST AI TRANSFER\forest ai\bridges\forest_gpu.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\5e011452fbc0__forest_gpu.py,forest_gpu.py,6767,2025-10-05T19:18:26,log;logger;logging,cpu;gpu;process;subprocess,,logging.,,False
machine_collectors_loggers,forest_ai,23,F:\New folder\FOREST_AI_PRODUCTION\bridges\forest_gpu.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\3187ec759291__forest_gpu.py,forest_gpu.py,6767,2025-10-05T19:18:26,log;logger;logging,cpu;gpu;process;subprocess,,logging.,,False
machine_collectors_loggers,forest_ai,23,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\bridges\forest_gpu.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\2d40040acc2d__forest_gpu.py,forest_gpu.py,6767,2025-10-05T19:18:26,log;logger;logging,cpu;gpu;process;subprocess,,logging.,,False
machine_collectors_loggers,forest_ai,22,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\events.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\930b351ab91b__events.py,events.py,1292,2025-10-07T19:41:12,event;log;logger;logging;stream,system,,.log;logging.,,False
machine_collectors_loggers,forest_ai,22,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\events.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\a4217e22a257__events.py,events.py,1292,2025-10-11T06:37:32,event;log;logger;logging;stream,system,,.log;logging.,,False
machine_collectors_loggers,forest_ai,21,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\57dabe58e586__lexicon.py,lexicon.py,2375,2025-10-07T19:41:12,log;logger;logging,process;system,,json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,21,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\e05bd09eb089__lexicon.py,lexicon.py,2375,2025-10-11T06:37:32,log;logger;logging,process;system,,json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,20,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\run.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\4ef62ce95ac7__run.py,run.py,1298,2025-10-11T06:37:32,event;log;logger;logging;stream,system,,.log,,False
machine_collectors_loggers,forest_ai,18,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\run.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\533679385fea__run.py,run.py,1564,2025-10-11T07:01:16,event;log;logger;logging;stream,system,,,,False
machine_collectors_loggers,forest_ai,18,F:\FOREST AI TRANSFER\forest ai\bridges\forest_bridge.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\6a0d7c769a4b__forest_bridge.py,forest_bridge.py,29243,2025-10-06T05:12:16,log;logger;logging,gpu,,json.dump;logging.;open(,,False
machine_collectors_loggers,forest_ai,16,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\scripts\metrics_loop.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\5b490bd3472c__metrics_loop.py,metrics_loop.py,7069,2025-10-07T08:42:20,metric;metrics,keyboard;system,,json.dump;open(,,False
machine_collectors_loggers,forest_ai,16,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\scripts\metrics_loop.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\66e1373dc3b9__metrics_loop.py,metrics_loop.py,7069,2025-10-07T08:42:20,metric;metrics,keyboard;system,,json.dump;open(,,False
machine_collectors_loggers,forest_ai,16,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\core\config.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\e705d1e77c79__config.py,config.py,811,2025-10-07T19:41:12,log;logger;logging,system,,json.dump;logging.,,False
machine_collectors_loggers,forest_ai,16,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\config.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\6f78078d97aa__config.py,config.py,811,2025-10-11T06:37:32,log;logger;logging,system,,json.dump;logging.,,False
machine_collectors_loggers,forest_ai,14,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\scripts\forest_dev_launcher.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\3e6c078241c0__forest_dev_launcher.py,forest_dev_launcher.py,2578,2025-10-06T05:12:16,,keyboard;process;subprocess;system,,open(,,False
machine_collectors_loggers,forest_ai,14,F:\FOREST AI TRANSFER\forest ai\scripts\forest_dev_launcher.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\20ed932f65b6__forest_dev_launcher.py,forest_dev_launcher.py,2578,2025-10-06T05:12:16,,keyboard;process;subprocess;system,,open(,,False
machine_collectors_loggers,forest_ai,11,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\plugin_manager.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\1959771d48ec__plugin_manager.py,plugin_manager.py,2603,2025-10-07T19:41:12,event;stream,system,,open(,,False
machine_collectors_loggers,forest_ai,11,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\plugin_manager.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\b41703c9e6a5__plugin_manager.py,plugin_manager.py,2603,2025-10-11T06:37:32,event;stream,system,,open(,,False
machine_collectors_loggers,forest_ai,10,C:\Users\mydyi\Downloads\Thoughts and Concerns on Forest AI Documents\core\runtime.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\bdfcced7444e__runtime.py,runtime.py,3991,2025-10-07T19:41:12,log,system,,json.dump;open(,,False
machine_collectors_loggers,forest_ai,10,F:\New folder\FOREST_AI_PRODUCTION\Thoughts and Concerns on Forest AI Documents (1)\runtime.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\3941a3df1e9a__runtime.py,runtime.py,3991,2025-10-11T06:37:32,log,system,,json.dump;open(,,False
machine_collectors_loggers,forest_ai,9,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\tools\filter_lexicon_remove_a.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\200ad164e59a__filter_lexicon_remove_a.py,filter_lexicon_remove_a.py,3154,2025-10-07T06:09:06,,process,,.write(;json.dump;open(,,False
machine_collectors_loggers,forest_ai,9,F:\New folder\FOREST_AI_PRODUCTION\ui\launch_ui.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\acf8f3a16acf__launch_ui.py,launch_ui.py,1783,2025-10-07T08:22:11,monitor,keyboard;socket,,,,False
machine_collectors_loggers,forest_ai,8,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\FOREST_AI_PRODUCTION\tools\validate_lexicon_schema.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\96e328c1bc95__validate_lexicon_schema.py,validate_lexicon_schema.py,2765,2025-10-06T07:21:31,,input;system,,json.dump,,False
machine_collectors_loggers,forest_ai,8,C:\Users\mydyi\Documents\FOREST_AI_LOCAL\tools\validate_lexicon_schema.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\22adbb535312__validate_lexicon_schema.py,validate_lexicon_schema.py,2765,2025-10-06T07:21:31,,input;system,,json.dump,,False
machine_collectors_loggers,forest_ai,8,C:\Users\mydyi\Documents\New folder\FOREST_AI_PRODUCTION\tools\validate_lexicon_schema.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\a509600fa11c__validate_lexicon_schema.py,validate_lexicon_schema.py,2765,2025-10-06T07:21:31,,input;system,,json.dump,,False
machine_collectors_loggers,forest_ai,8,F:\FOREST AI TRANSFER\forest ai\tools\validate_lexicon_schema.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\dde2af9d208a__validate_lexicon_schema.py,validate_lexicon_schema.py,2765,2025-10-06T07:21:31,,input;system,,json.dump,,False
machine_collectors_loggers,forest_ai,8,F:\New folder\FOREST_AI_PRODUCTION\FOREST_AI_PRODUCTION\tools\validate_lexicon_schema.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\322796ef629a__validate_lexicon_schema.py,validate_lexicon_schema.py,2765,2025-10-06T07:21:31,,input;system,,json.dump,,False
machine_collectors_loggers,forest_ai,8,F:\New folder\FOREST_AI_PRODUCTION\tools\validate_lexicon_schema.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\forest_ai\55d033616941__validate_lexicon_schema.py,validate_lexicon_schema.py,2765,2025-10-06T07:21:31,,input;system,,json.dump,,False
machine_collectors_loggers,misc,57,F:\New folder\activity_logger.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\e629795c19da__activity_logger.py,activity_logger.py,6705,2026-02-06T06:57:12,activity;capture;event;log;logger;logging;monitor,ctypes;input;keyboard;mouse;process;psutil;system;win32,,.jsonl;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,misc,45,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\domain_testing_framework.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\27352cc28b67__domain_testing_framework.py,domain_testing_framework.py,16073,2026-04-13T20:26:36,log;logger;logging;metric;metrics;perf;performance;stream,system,,.csv;.log;.write(;basicconfig;csv.writer;filehandler;json.dump;logging.;open(,,True
machine_collectors_loggers,misc,39,F:\DESKTOP PYTHON 6_17_25\NET_SECURITY\network_logger.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\0015132e05af__network_logger.py,network_logger.py,3844,2025-06-15T11:27:22,log;logger;metric;stream,netstat;network;packet;process;psutil;scapy;socket,,.csv;csv.writer;open(,,False
machine_collectors_loggers,misc,38,C:\Users\mydyi\.claude\plugins\marketplaces\claude-plugins-official\plugins\skill-creator\skills\skill-creator\eval-viewer\generate_review.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\add5220a88b6__generate_review.py,generate_review.py,16365,2026-04-10T17:16:29,capture;log;logging;metric;metrics;stream,input;keyboard;process;subprocess,,.csv;.write(;json.dump;open(,,False
machine_collectors_loggers,misc,36,C:\Users\mydyi\Documents\New folder\tools\enrich_lexicon.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\9a3803787d84__enrich_lexicon.py,enrich_lexicon.py,22485,2025-10-07T06:09:06,history;log;logger;logging;stream,input;process;subprocess,,.log;.write(;basicconfig;json.dump;logging.;open(,,False
machine_collectors_loggers,misc,31,F:\DESKTOP PYTHON 6_17_25\MANUS CHATS-backup\MAN 15\Kali Ka Cont (No title provided for the link content)\Kali Ka\knowledge_validation_enhancements.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\82ae3e954f8b__knowledge_validation_enhancements.py,knowledge_validation_enhancements.py,7764,2026-04-13T20:26:36,log;logger;logging;monitor;stream,process;system,,.log;basicconfig;filehandler;json.dump;logging.,,True
machine_collectors_loggers,misc,29,F:\From removable drive\Full Security RBAC\log_config.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\cea4af253c60__log_config.py,log_config.py,3960,2025-03-16T10:44:46,audit;event;log;logger;logging;stream,system,,.log;filehandler;logging.;rotatingfilehandler,,True
machine_collectors_loggers,misc,29,F:\Role-Based Access Control with Encryption and JWT\log_config.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\d6cb77c3f7af__log_config.py,log_config.py,3960,2025-03-22T17:13:48,audit;event;log;logger;logging;stream,system,,.log;filehandler;logging.;rotatingfilehandler,,False
machine_collectors_loggers,misc,25,F:\DESKTOP PYTHON 6_17_25\lexicon_files\lexicon_files\word_neuron_builder.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\ca5cdbf8bcf8__word_neuron_builder.py,word_neuron_builder.py,7021,2025-05-25T12:24:05,journal;perf;performance,cpu;input;process;system,,.write(;open(,,False
machine_collectors_loggers,misc,25,F:\From removable drive\AI_Storage\retrospection_writer.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\machine_collectors_loggers\misc\38c70cfa0b9b__retrospection_writer.py,retrospection_writer.py,12157,2025-12-18T05:06:57,event;log;stream,input;memory;process;system,,insert into;sqlite,,True
